Order_ID,Order_Date,Customer_ID,Customer_Segment,Region,City,Category,Product_Name,Sales_Channel,Quantity,Unit_Price,Sales,Profit,Discount,Profit_Margin
ORD_00200,2024-10-12,CUST_9835,Consumer,West,Los Angeles,Beauty,Nail Polish,Phone,6,20.34,122.03,48.55,0.0,0.398
ORD_00201,2024-01-30,CUST_8585,Home Office,South,Miami,Electronics,Tablet,Phone,9,568.1,4406.33,942.0,0.138,0.214
ORD_00202,2024-02-27,CUST_1527,Home Office,East,Philadelphia,Beauty,Lipstick,Store,10,49.47,464.14,169.47,0.062,0.365
ORD_00203,2024-01-03,CUST_1797,Consumer,Central,Denver,Sports,Basketball,Phone,1,110.34,81.75,13.92,0.259,0.17
ORD_00204,2023-11-18,CUST_6224,Home Office,South,Houston,Home & Garden,Table,Phone,6,171.07,1026.43,372.47,0.0,0.363
ORD_00205,2025-03-08,CUST_1998,Home Office,South,Atlanta,Home & Garden,Lamp,Phone,3,287.8,863.39,196.99,0.0,0.228
ORD_00206,2024-09-08,CUST_7821,Corporate,West,Seattle,Home & Garden,Bedding,Online,5,212.94,1064.69,347.43,0.0,0.326
ORD_00207,2024-05-09,CUST_1944,Home Office,East,Baltimore,Clothing,Jacket,Store,7,66.8,439.05,61.57,0.061,0.14
ORD_00208,2025-07-15,CUST_9775,Home Office,North,Boston,Home & Garden,Sofa,Online,1,180.54,180.54,54.54,0.0,0.302
ORD_00209,2023-12-05,CUST_4555,Corporate,South,Houston,Beauty,Nail Polish,Online,6,28.64,162.06,60.4,0.057,0.373
ORD_00210,2024-01-20,CUST_4350,Corporate,West,Los Angeles,Beauty,Moisturizer,Online,9,29.47,265.25,49.05,0.0,0.185
ORD_00211,2025-07-17,CUST_9401,Corporate,East,Washington DC,Home & Garden,Lamp,Store,2,340.84,681.69,215.91,0.0,0.317
ORD_00212,2024-08-14,CUST_1749,Home Office,South,Atlanta,Home & Garden,Plant,Online,3,104.87,314.6,83.68,0.0,0.266
ORD_00213,2024-11-22,CUST_4768,Corporate,East,Philadelphia,Clothing,Dress,Phone,4,62.45,249.79,74.03,0.0,0.296
ORD_00214,2024-06-11,CUST_9037,Corporate,West,Seattle,Beauty,Nail Polish,Online,6,22.62,135.7,42.89,0.0,0.316
ORD_00215,2025-03-30,CUST_1794,Consumer,North,Chicago,Electronics,Laptop,Store,3,881.91,2645.73,448.27,0.0,0.169
ORD_00216,2023-10-01,CUST_1990,Home Office,South,Houston,Sports,Dumbbells,Phone,10,186.91,1570.7,467.73,0.16,0.298
ORD_00217,2024-11-16,CUST_5501,Home Office,North,New York,Books,Children Book,Store,1,25.07,25.07,7.75,0.0,0.309
ORD_00218,2024-03-23,CUST_4948,Consumer,North,New York,Books,Cookbook,Phone,9,17.57,158.15,32.63,0.0,0.206
ORD_00219,2023-12-11,CUST_4984,Home Office,East,Washington DC,Sports,Basketball,Online,5,152.61,763.03,270.39,0.0,0.354
ORD_00220,2025-07-18,CUST_7179,Home Office,North,New York,Sports,Tennis Racket,Store,1,145.51,108.61,33.76,0.254,0.311
ORD_00221,2025-07-13,CUST_1697,Consumer,East,Baltimore,Electronics,Camera,Online,10,606.63,4381.8,499.39,0.278,0.114
ORD_00222,2025-03-31,CUST_6152,Consumer,Central,Minneapolis,Electronics,Smartphone,Online,10,358.14,3581.44,1239.92,0.0,0.346
ORD_00223,2023-12-09,CUST_7375,Home Office,East,Philadelphia,Books,Cookbook,Phone,6,21.52,129.09,41.56,0.0,0.322
ORD_00224,2025-08-27,CUST_1879,Consumer,North,Chicago,Beauty,Shampoo,Store,4,52.74,210.96,42.65,0.0,0.202
ORD_00225,2025-05-23,CUST_5478,Corporate,West,San Francisco,Electronics,TV,Store,4,516.86,2067.43,790.47,0.0,0.382
ORD_00226,2025-08-18,CUST_5839,Consumer,Central,Minneapolis,Sports,Running Shoes,Phone,2,62.31,124.61,18.23,0.0,0.146
ORD_00227,2025-07-02,CUST_6909,Consumer,South,Houston,Sports,Dumbbells,Online,1,191.44,191.44,44.69,0.0,0.233
ORD_00228,2024-01-04,CUST_8353,Home Office,South,Miami,Clothing,Jacket,Phone,9,55.6,500.43,53.99,0.0,0.108
ORD_00229,2023-12-26,CUST_1202,Corporate,Central,Minneapolis,Home & Garden,Plant,Store,7,333.75,2336.26,741.65,0.0,0.317
ORD_00230,2024-05-27,CUST_7237,Consumer,Central,Minneapolis,Clothing,Hat,Online,5,47.58,206.9,51.3,0.13,0.248
ORD_00231,2024-11-26,CUST_5123,Consumer,East,Washington DC,Electronics,Tablet,Phone,8,695.35,5054.41,801.96,0.091,0.159
ORD_00232,2024-10-31,CUST_8212,Corporate,East,Baltimore,Sports,Dumbbells,Store,10,70.42,704.19,138.16,0.0,0.196
ORD_00233,2024-04-14,CUST_6228,Corporate,West,San Francisco,Clothing,Jacket,Phone,8,97.58,780.66,261.2,0.0,0.335
ORD_00234,2024-07-05,CUST_4273,Home Office,West,San Francisco,Electronics,Camera,Phone,3,761.28,2283.85,605.29,0.0,0.265
ORD_00235,2025-01-06,CUST_2133,Corporate,South,Atlanta,Home & Garden,Bedding,Phone,8,141.75,1081.59,206.42,0.046,0.191
ORD_00236,2024-11-28,CUST_8851,Home Office,West,Los Angeles,Sports,Basketball,Store,9,125.99,1133.93,426.49,0.0,0.376
ORD_00237,2025-03-31,CUST_2392,Consumer,North,Boston,Beauty,Moisturizer,Online,6,22.49,134.91,38.29,0.0,0.284
ORD_00238,2025-07-13,CUST_1172,Consumer,West,San Francisco,Sports,Running Shoes,Store,4,126.6,506.41,129.46,0.0,0.256
ORD_00239,2025-05-03,CUST_8586,Home Office,South,Atlanta,Home & Garden,Plant,Phone,9,145.22,1307.01,521.9,0.0,0.399
ORD_00240,2024-07-20,CUST_3321,Corporate,West,Los Angeles,Electronics,TV,Store,6,591.5,3549.0,575.15,0.0,0.162
ORD_00241,2025-01-21,CUST_8412,Corporate,North,Boston,Beauty,Nail Polish,Online,5,17.01,76.3,23.9,0.103,0.313
ORD_00242,2024-01-11,CUST_3858,Home Office,South,Houston,Clothing,Shoes,Online,6,66.99,353.09,136.84,0.122,0.388
ORD_00243,2024-03-28,CUST_7481,Consumer,South,Houston,Beauty,Perfume,Phone,10,54.74,547.39,128.57,0.0,0.235
ORD_00244,2023-09-26,CUST_2025,Home Office,South,Miami,Home & Garden,Bedding,Online,9,156.09,1404.79,277.86,0.0,0.198
ORD_00245,2024-06-16,CUST_7367,Home Office,West,Seattle,Beauty,Shampoo,Store,10,20.14,201.4,41.41,0.0,0.206
ORD_00246,2024-03-16,CUST_3194,Corporate,East,Baltimore,Books,Fiction Novel,Online,4,19.16,76.65,11.87,0.0,0.155
ORD_00247,2025-02-26,CUST_7286,Corporate,West,San Francisco,Books,Cookbook,Online,8,29.07,232.52,71.62,0.0,0.308
ORD_00248,2024-03-17,CUST_3298,Consumer,Central,Denver,Sports,Dumbbells,Store,8,142.91,1143.29,411.19,0.0,0.36
ORD_00249,2025-01-30,CUST_9281,Home Office,South,Miami,Sports,Basketball,Store,7,152.7,1068.93,240.18,0.0,0.225
ORD_00250,2025-02-03,CUST_4613,Corporate,South,Miami,Books,Fiction Novel,Online,5,16.75,83.73,15.62,0.0,0.187
ORD_00251,2025-04-23,CUST_2871,Corporate,West,Seattle,Books,Fiction Novel,Phone,6,26.26,157.57,51.53,0.0,0.327
ORD_00252,2024-12-16,CUST_5055,Corporate,Central,Denver,Sports,Running Shoes,Online,8,89.42,529.68,189.97,0.26,0.359
ORD_00253,2024-01-20,CUST_6744,Home Office,South,Miami,Beauty,Moisturizer,Phone,7,22.47,147.52,20.91,0.062,0.142
ORD_00254,2023-11-21,CUST_9827,Consumer,Central,Kansas City,Books,Biography,Store,5,18.68,93.4,16.83,0.0,0.18
ORD_00255,2025-08-17,CUST_5543,Home Office,North,New York,Sports,Running Shoes,Online,3,87.45,262.35,82.23,0.0,0.313
ORD_00256,2025-08-14,CUST_5402,Home Office,West,San Francisco,Clothing,Shoes,Store,7,58.9,412.3,119.6,0.0,0.29
ORD_00257,2023-12-26,CUST_7046,Corporate,West,Seattle,Beauty,Shampoo,Store,6,41.19,247.13,89.13,0.0,0.361
ORD_00258,2023-12-26,CUST_6869,Consumer,West,Seattle,Beauty,Nail Polish,Phone,7,24.8,159.63,36.54,0.081,0.229
ORD_00259,2024-07-08,CUST_8951,Corporate,East,Baltimore,Books,Cookbook,Phone,1,11.38,11.38,3.28,0.0,0.288
ORD_00260,2023-10-08,CUST_1011,Corporate,North,New York,Sports,Tennis Racket,Online,3,182.32,546.97,104.23,0.0,0.191
ORD_00261,2024-06-28,CUST_2350,Corporate,North,Chicago,Home & Garden,Lamp,Phone,3,115.54,346.61,99.71,0.0,0.288
ORD_00262,2024-05-18,CUST_2559,Consumer,West,Seattle,Electronics,TV,Online,8,308.45,2467.63,686.26,0.0,0.278
ORD_00263,2024-12-20,CUST_2975,Corporate,North,New York,Beauty,Shampoo,Phone,3,36.5,83.02,14.0,0.242,0.169
ORD_00264,2024-01-05,CUST_7270,Consumer,East,Washington DC,Home & Garden,Table,Phone,3,120.52,361.57,97.26,0.0,0.269
ORD_00265,2024-03-08,CUST_3480,Corporate,West,San Francisco,Beauty,Foundation,Phone,8,53.7,332.61,41.91,0.226,0.126
ORD_00266,2025-05-17,CUST_3290,Consumer,West,San Francisco,Sports,Dumbbells,Store,2,87.23,174.45,48.9,0.0,0.28
ORD_00267,2024-07-09,CUST_9482,Home Office,North,Chicago,Home & Garden,Table,Phone,4,324.35,947.92,178.84,0.269,0.189
ORD_00268,2024-05-24,CUST_9185,Home Office,West,San Francisco,Electronics,Smartphone,Phone,2,646.21,1292.43,508.32,0.0,0.393
ORD_00269,2024-08-11,CUST_6986,Home Office,South,Atlanta,Books,Self-Help,Phone,3,32.88,98.65,38.11,0.0,0.386
ORD_00270,2023-10-09,CUST_4534,Consumer,Central,Denver,Electronics,Tablet,Online,7,629.96,4409.71,1272.51,0.0,0.289
ORD_00271,2024-11-20,CUST_9791,Home Office,West,Seattle,Sports,Running Shoes,Phone,3,91.62,274.86,53.04,0.0,0.193
ORD_00272,2024-04-17,CUST_2083,Corporate,South,Houston,Home & Garden,Plant,Phone,7,318.99,2175.16,769.88,0.026,0.354
ORD_00273,2024-12-09,CUST_1901,Corporate,North,Boston,Books,Textbook,Phone,3,13.58,40.75,12.73,0.0,0.312
ORD_00274,2024-03-07,CUST_5247,Consumer,West,San Francisco,Books,Textbook,Store,3,32.49,97.48,35.29,0.0,0.362
ORD_00275,2024-01-20,CUST_9582,Consumer,North,Boston,Sports,Dumbbells,Store,10,144.13,1441.3,358.66,0.0,0.249
ORD_00276,2023-11-17,CUST_3577,Corporate,West,Seattle,Clothing,Dress,Online,10,75.56,755.59,101.7,0.0,0.135
ORD_00277,2023-09-24,CUST_8729,Corporate,North,New York,Clothing,T-Shirt,Store,3,38.42,87.49,33.96,0.241,0.388
ORD_00278,2025-07-24,CUST_7819,Home Office,West,Los Angeles,Home & Garden,Table,Store,5,347.8,1387.72,376.71,0.202,0.271
ORD_00279,2023-11-14,CUST_7568,Consumer,South,Miami,Books,Fiction Novel,Store,5,33.21,143.28,27.68,0.137,0.193
ORD_00280,2024-10-03,CUST_4974,Corporate,South,Atlanta,Books,Biography,Store,10,39.16,391.56,156.36,0.0,0.399
ORD_00281,2025-04-03,CUST_1391,Consumer,South,Miami,Electronics,Headphones,Phone,6,726.96,3923.36,1208.55,0.101,0.308
ORD_00282,2025-07-26,CUST_2703,Consumer,West,Seattle,Beauty,Shampoo,Phone,4,33.89,135.57,52.65,0.0,0.388
ORD_00283,2024-02-14,CUST_9515,Corporate,East,Philadelphia,Electronics,Smartphone,Phone,6,593.84,3563.06,1155.75,0.0,0.324
ORD_00284,2025-02-20,CUST_2020,Corporate,South,Houston,Sports,Running Shoes,Phone,3,85.52,256.55,45.74,0.0,0.178
ORD_00285,2024-10-28,CUST_4827,Consumer,East,Washington DC,Sports,Dumbbells,Online,3,166.99,476.27,131.17,0.049,0.275
ORD_00286,2025-01-11,CUST_6870,Consumer,East,Washington DC,Electronics,Camera,Store,5,597.51,2263.73,805.31,0.242,0.356
ORD_00287,2024-07-29,CUST_3430,Consumer,Central,Denver,Clothing,Dress,Phone,4,97.63,355.51,77.81,0.09,0.219
ORD_00288,2024-03-18,CUST_5093,Consumer,North,Boston,Sports,Basketball,Store,2,170.58,256.18,36.36,0.249,0.142
ORD_00289,2024-05-06,CUST_2376,Home Office,South,Miami,Sports,Dumbbells,Phone,5,187.61,938.07,114.91,0.0,0.122
ORD_00290,2024-04-11,CUST_3007,Consumer,West,Los Angeles,Electronics,Tablet,Store,1,375.99,375.99,102.33,0.0,0.272
ORD_00291,2024-10-30,CUST_7990,Consumer,West,Los Angeles,Sports,Bicycle,Store,4,186.25,744.98,135.96,0.0,0.182
ORD_00292,2024-02-21,CUST_5026,Home Office,North,Chicago,Books,Textbook,Store,8,22.36,163.86,43.46,0.084,0.265
ORD_00293,2024-02-09,CUST_5082,Home Office,West,Los Angeles,Beauty,Moisturizer,Phone,1,59.52,59.52,19.91,0.0,0.335
ORD_00294,2025-04-01,CUST_6269,Corporate,West,San Francisco,Books,Textbook,Store,3,10.78,24.48,6.83,0.243,0.279
ORD_00295,2024-07-05,CUST_4813,Consumer,North,Boston,Books,Biography,Online,4,29.71,118.82,21.38,0.0,0.18
ORD_00296,2023-11-18,CUST_3846,Consumer,South,Houston,Sports,Dumbbells,Online,10,97.7,977.01,314.04,0.0,0.321
ORD_00297,2025-05-19,CUST_3328,Home Office,North,Chicago,Beauty,Shampoo,Online,8,39.4,309.85,47.3,0.017,0.153
ORD_00298,2025-05-30,CUST_1011,Corporate,South,Miami,Books,Self-Help,Phone,4,34.19,103.85,21.0,0.241,0.202
ORD_00299,2024-08-18,CUST_3320,Consumer,North,New York,Clothing,Shoes,Phone,6,97.04,582.25,123.48,0.0,0.212
ORD_00300,2024-10-31,CUST_6285,Consumer,Central,Denver,Home & Garden,Lamp,Online,7,337.55,2362.87,917.26,0.0,0.388
ORD_00301,2024-03-18,CUST_4657,Home Office,Central,Minneapolis,Books,Biography,Phone,3,21.35,60.64,19.42,0.053,0.32
ORD_00302,2023-09-23,CUST_3983,Home Office,Central,Kansas City,Books,Fiction Novel,Store,10,16.63,166.27,44.84,0.0,0.27
ORD_00303,2024-02-13,CUST_6682,Corporate,East,Baltimore,Electronics,Smartphone,Online,2,866.25,1732.49,521.49,0.0,0.301
ORD_00304,2024-08-30,CUST_5088,Home Office,West,Los Angeles,Home & Garden,Table,Online,6,177.0,939.03,124.34,0.116,0.132
ORD_00305,2024-11-24,CUST_6754,Home Office,South,Atlanta,Sports,Tennis Racket,Store,2,174.32,348.64,117.36,0.0,0.337
ORD_00306,2025-08-25,CUST_1547,Corporate,South,Miami,Sports,Running Shoes,Online,6,89.17,535.01,70.31,0.0,0.131
ORD_00307,2024-10-10,CUST_2525,Corporate,South,Houston,Electronics,Camera,Phone,10,919.92,9199.2,2864.18,0.0,0.311
ORD_00308,2025-07-22,CUST_1877,Consumer,South,Houston,Sports,Yoga Mat,Store,4,196.16,784.64,174.8,0.0,0.223
ORD_00309,2025-03-28,CUST_4891,Consumer,East,Baltimore,Home & Garden,Lamp,Online,7,271.53,1694.97,596.55,0.108,0.352
ORD_00310,2024-12-02,CUST_8869,Consumer,North,Boston,Beauty,Nail Polish,Online,1,24.31,24.31,7.09,0.0,0.291
ORD_00311,2025-01-18,CUST_9013,Home Office,North,Boston,Sports,Tennis Racket,Store,2,146.28,292.56,63.27,0.0,0.216
ORD_00312,2024-10-16,CUST_5313,Corporate,East,Philadelphia,Sports,Running Shoes,Store,5,83.94,324.97,58.68,0.226,0.181
ORD_00313,2025-08-05,CUST_9871,Corporate,North,New York,Beauty,Shampoo,Phone,4,39.91,159.65,56.23,0.0,0.352
ORD_00314,2024-11-23,CUST_4860,Corporate,Central,Minneapolis,Sports,Basketball,Store,2,109.22,181.01,64.47,0.171,0.356
ORD_00315,2025-03-04,CUST_2970,Corporate,Central,Minneapolis,Books,Cookbook,Online,3,39.16,102.57,35.13,0.127,0.343
ORD_00316,2025-08-21,CUST_5225,Corporate,West,Los Angeles,Beauty,Foundation,Phone,2,18.92,37.83,10.1,0.0,0.267
ORD_00317,2024-06-30,CUST_9561,Corporate,Central,Kansas City,Electronics,TV,Online,7,362.23,2535.62,684.56,0.0,0.27
ORD_00318,2024-01-02,CUST_9775,Corporate,North,Chicago,Electronics,Tablet,Store,5,537.28,2686.41,659.99,0.0,0.246
ORD_00319,2023-10-30,CUST_7581,Consumer,South,Atlanta,Sports,Yoga Mat,Store,6,153.58,921.46,105.77,0.0,0.115
ORD_00320,2024-06-23,CUST_6094,Corporate,East,Philadelphia,Home & Garden,Lamp,Store,2,391.75,783.5,131.93,0.0,0.168
ORD_00321,2024-12-18,CUST_2462,Consumer,East,Washington DC,Beauty,Perfume,Store,4,56.1,224.42,49.85,0.0,0.222
ORD_00322,2025-03-03,CUST_2075,Corporate,East,Philadelphia,Books,Cookbook,Phone,9,22.1,198.91,66.47,0.0,0.334
ORD_00323,2025-04-26,CUST_1944,Consumer,North,New York,Clothing,Jeans,Online,8,28.79,204.88,42.64,0.111,0.208
ORD_00324,2025-01-09,CUST_1500,Consumer,Central,Kansas City,Beauty,Lipstick,Store,8,41.73,333.86,51.17,0.0,0.153
ORD_00325,2025-05-14,CUST_5237,Home Office,Central,Kansas City,Home & Garden,Table,Phone,2,185.52,307.34,66.38,0.172,0.216
ORD_00326,2024-04-28,CUST_4387,Corporate,South,Houston,Clothing,Hat,Phone,7,63.5,444.47,159.74,0.0,0.359
ORD_00327,2025-08-20,CUST_3837,Home Office,North,Boston,Clothing,Hat,Online,4,43.93,175.72,60.01,0.0,0.342
ORD_00328,2025-09-17,CUST_8520,Corporate,East,Washington DC,Sports,Dumbbells,Online,8,95.32,762.57,195.36,0.0,0.256
ORD_00329,2025-05-12,CUST_7131,Home Office,North,New York,Books,Children Book,Phone,10,28.27,277.3,52.56,0.019,0.19
ORD_00330,2024-07-01,CUST_5895,Consumer,East,Washington DC,Home & Garden,Bedding,Online,9,329.64,2966.78,1097.43,0.0,0.37
ORD_00331,2025-05-28,CUST_3292,Home Office,West,Seattle,Home & Garden,Bedding,Online,8,399.24,3193.93,567.97,0.0,0.178
ORD_00332,2024-10-23,CUST_4111,Corporate,North,Chicago,Beauty,Moisturizer,Phone,4,45.88,183.54,53.5,0.0,0.291
ORD_00333,2025-08-09,CUST_3967,Corporate,East,Baltimore,Home & Garden,Table,Online,8,138.38,1107.07,196.61,0.0,0.178
ORD_00334,2024-03-27,CUST_6820,Consumer,East,Baltimore,Electronics,Smartphone,Phone,5,565.35,2826.77,1034.75,0.0,0.366
ORD_00335,2025-05-13,CUST_1879,Home Office,East,Washington DC,Electronics,Headphones,Phone,10,958.23,9582.26,1162.95,0.0,0.121
ORD_00336,2025-02-15,CUST_5888,Corporate,North,Chicago,Sports,Basketball,Online,3,70.6,211.81,33.91,0.0,0.16
ORD_00337,2025-04-27,CUST_3954,Consumer,West,Los Angeles,Home & Garden,Bedding,Store,6,289.31,1735.86,265.67,0.0,0.153
ORD_00338,2023-09-26,CUST_3595,Corporate,West,San Francisco,Clothing,Jeans,Online,3,71.09,213.26,61.85,0.0,0.29
ORD_00339,2025-01-22,CUST_4267,Home Office,West,Los Angeles,Electronics,Camera,Store,1,919.0,919.0,300.56,0.0,0.327
ORD_00340,2023-10-10,CUST_4707,Home Office,North,Chicago,Beauty,Foundation,Store,5,20.8,104.01,22.37,0.0,0.215
ORD_00341,2024-03-11,CUST_8469,Home Office,North,New York,Home & Garden,Lamp,Phone,10,257.24,2572.35,591.9,0.0,0.23
ORD_00342,2024-02-06,CUST_3701,Corporate,East,Washington DC,Home & Garden,Table,Online,4,167.3,664.79,262.9,0.007,0.395
ORD_00343,2025-02-19,CUST_1612,Corporate,South,Miami,Home & Garden,Bedding,Phone,5,331.37,1656.87,475.42,0.0,0.287
ORD_00344,2023-11-10,CUST_2897,Corporate,North,Chicago,Electronics,Laptop,Store,7,342.7,2398.87,421.77,0.0,0.176
ORD_00345,2024-04-19,CUST_2654,Home Office,North,Boston,Sports,Bicycle,Phone,5,143.42,717.1,222.46,0.0,0.31
ORD_00346,2024-01-07,CUST_5631,Consumer,Central,Minneapolis,Books,Fiction Novel,Online,8,15.96,107.64,17.21,0.157,0.16
ORD_00347,2024-04-15,CUST_3627,Consumer,East,Baltimore,Sports,Dumbbells,Phone,8,186.55,1492.43,457.37,0.0,0.306
ORD_00348,2024-05-19,CUST_2809,Home Office,North,New York,Beauty,Lipstick,Phone,8,21.71,173.69,22.06,0.0,0.127
ORD_00349,2024-01-03,CUST_5850,Corporate,East,Baltimore,Clothing,Jacket,Store,1,32.49,29.65,4.52,0.087,0.152
ORD_00350,2025-08-15,CUST_2556,Consumer,East,Washington DC,Beauty,Lipstick,Online,3,44.85,134.55,20.34,0.0,0.151
ORD_00351,2024-12-13,CUST_7105,Corporate,Central,Kansas City,Beauty,Lipstick,Online,2,33.03,58.42,22.71,0.116,0.389
ORD_00352,2025-01-23,CUST_3171,Home Office,West,Seattle,Clothing,T-Shirt,Phone,1,98.62,71.66,25.32,0.273,0.353
ORD_00353,2025-01-28,CUST_7221,Corporate,Central,Minneapolis,Sports,Yoga Mat,Phone,1,179.39,179.39,65.29,0.0,0.364
ORD_00354,2024-02-02,CUST_8220,Consumer,West,San Francisco,Electronics,Headphones,Online,5,741.23,3706.15,384.36,0.0,0.104
ORD_00355,2025-03-12,CUST_6542,Home Office,Central,Minneapolis,Books,Cookbook,Phone,10,12.86,115.24,34.4,0.104,0.299
ORD_00356,2025-08-14,CUST_1894,Consumer,West,Los Angeles,Books,Textbook,Phone,3,25.17,75.5,18.18,0.0,0.241
ORD_00357,2024-03-09,CUST_6421,Corporate,North,Boston,Home & Garden,Table,Online,9,166.81,1501.31,439.88,0.0,0.293
ORD_00358,2024-05-19,CUST_8341,Consumer,North,Boston,Sports,Basketball,Store,8,97.41,779.27,307.19,0.0,0.394
ORD_00359,2023-10-10,CUST_9996,Consumer,North,Boston,Sports,Running Shoes,Online,10,194.48,1944.76,566.43,0.0,0.291
ORD_00360,2025-04-19,CUST_6584,Corporate,South,Houston,Beauty,Perfume,Online,4,52.99,211.98,42.31,0.0,0.2
ORD_00361,2025-05-28,CUST_8414,Consumer,West,Seattle,Beauty,Shampoo,Online,4,15.1,60.4,12.47,0.0,0.207
ORD_00362,2024-07-16,CUST_2741,Consumer,Central,Minneapolis,Home & Garden,Bedding,Online,8,142.13,1137.08,358.24,0.0,0.315
ORD_00363,2024-01-09,CUST_2978,Corporate,East,Baltimore,Clothing,Jeans,Online,8,86.84,694.73,109.19,0.0,0.157
ORD_00364,2024-11-19,CUST_3018,Corporate,North,Chicago,Beauty,Moisturizer,Store,10,58.03,580.29,81.47,0.0,0.14
ORD_00365,2025-03-18,CUST_8912,Home Office,North,Chicago,Sports,Basketball,Online,10,76.05,610.47,210.35,0.197,0.345
ORD_00366,2025-06-03,CUST_5067,Corporate,East,Baltimore,Sports,Tennis Racket,Store,6,195.57,1028.14,242.49,0.124,0.236
ORD_00367,2025-09-07,CUST_6143,Home Office,Central,Kansas City,Beauty,Moisturizer,Phone,9,43.47,391.2,62.7,0.0,0.16
ORD_00368,2024-07-15,CUST_3913,Home Office,East,Baltimore,Clothing,Hat,Phone,6,78.28,469.66,154.16,0.0,0.328
ORD_00369,2025-05-10,CUST_9747,Corporate,Central,Minneapolis,Beauty,Perfume,Store,1,38.52,30.78,3.31,0.201,0.108
ORD_00370,2024-04-13,CUST_5105,Consumer,East,Philadelphia,Home & Garden,Bedding,Online,5,161.2,806.0,211.46,0.0,0.262
ORD_00371,2024-12-28,CUST_4675,Home Office,North,Chicago,Beauty,Nail Polish,Phone,9,32.5,292.5,74.08,0.0,0.253
ORD_00372,2025-09-03,CUST_7251,Corporate,East,Baltimore,Beauty,Lipstick,Store,6,58.46,350.77,40.74,0.0,0.116
ORD_00373,2024-04-16,CUST_7025,Home Office,Central,Kansas City,Clothing,Hat,Phone,10,39.74,343.85,109.16,0.135,0.317
ORD_00374,2025-08-21,CUST_9418,Consumer,North,New York,Clothing,Hat,Store,1,57.14,47.13,12.58,0.175,0.267
ORD_00375,2024-06-09,CUST_3536,Consumer,North,Boston,Sports,Bicycle,Online,6,139.53,837.19,278.03,0.0,0.332
ORD_00376,2025-07-30,CUST_6866,Consumer,East,Washington DC,Books,Textbook,Phone,6,25.76,154.57,59.83,0.0,0.387
ORD_00377,2025-02-20,CUST_7609,Consumer,South,Atlanta,Books,Textbook,Store,4,36.5,146.01,43.66,0.0,0.299
ORD_00378,2024-07-18,CUST_1144,Consumer,South,Houston,Books,Self-Help,Phone,6,23.37,140.22,52.07,0.0,0.371
ORD_00379,2025-06-19,CUST_7248,Consumer,South,Miami,Beauty,Shampoo,Store,5,39.31,196.55,36.33,0.0,0.185
ORD_00380,2024-10-09,CUST_1718,Corporate,Central,Minneapolis,Sports,Tennis Racket,Phone,4,98.05,277.87,34.65,0.291,0.125
ORD_00381,2025-03-25,CUST_4453,Home Office,Central,Denver,Beauty,Lipstick,Phone,4,53.92,180.89,41.11,0.161,0.227
ORD_00382,2025-09-10,CUST_3519,Consumer,West,Seattle,Electronics,TV,Store,6,278.41,1544.25,188.36,0.076,0.122
ORD_00383,2023-12-03,CUST_7357,Corporate,Central,Denver,Home & Garden,Plant,Phone,7,229.91,1609.35,169.09,0.0,0.105
ORD_00384,2025-03-22,CUST_2036,Home Office,North,Chicago,Beauty,Moisturizer,Phone,1,46.54,46.54,5.67,0.0,0.122
ORD_00385,2024-01-08,CUST_2417,Corporate,East,Baltimore,Home & Garden,Cookware,Store,7,218.53,1529.74,456.19,0.0,0.298
ORD_00386,2025-03-21,CUST_9941,Corporate,South,Miami,Beauty,Perfume,Phone,3,28.41,85.24,31.2,0.0,0.366
ORD_00387,2025-07-16,CUST_3316,Consumer,East,Philadelphia,Books,Textbook,Online,1,27.18,27.18,5.93,0.0,0.218
ORD_00388,2023-12-18,CUST_6633,Consumer,East,Philadelphia,Beauty,Nail Polish,Store,9,21.41,192.69,29.91,0.0,0.155
ORD_00389,2024-06-06,CUST_1891,Home Office,South,Miami,Clothing,Hat,Store,9,30.49,258.12,77.83,0.059,0.302
ORD_00390,2025-05-08,CUST_4842,Consumer,West,San Francisco,Home & Garden,Table,Store,10,120.94,1209.43,191.15,0.0,0.158
ORD_00391,2024-08-23,CUST_3496,Home Office,Central,Minneapolis,Home & Garden,Bedding,Phone,6,342.31,1860.87,721.27,0.094,0.388
ORD_00392,2024-05-05,CUST_6432,Corporate,West,San Francisco,Home & Garden,Table,Store,8,207.62,1660.98,318.31,0.0,0.192
ORD_00393,2024-03-19,CUST_9824,Consumer,Central,Denver,Home & Garden,Table,Store,2,318.23,636.46,233.98,0.0,0.368
ORD_00394,2025-06-29,CUST_4485,Consumer,North,Chicago,Books,Self-Help,Phone,5,26.3,131.52,52.56,0.0,0.4
ORD_00395,2024-02-21,CUST_5767,Consumer,East,Washington DC,Clothing,Shoes,Store,9,63.28,569.53,124.75,0.0,0.219
